Tempo (s),PWM,Temperatura (ÂºC)
15580.005645990372,255,58.99315738025415
15590.015048980713,255,60.94819159335288
15600.007895231249,255,61.92570869990224
15610.001748085022,255,63.39198435972628
15620.004126548769,255,65.34701857282501
15630.001189470291,255,66.32453567937438
15640.00846338272,255,67.79081133919844
15651.014693975449,255,68.76832844574781
15661.00318145752,255,69.74584555229717
15671.001403570175,255,70.72336265884654
15681.004885196686,255,72.67839687194527
15691.010105609894,255,72.67839687194527
15701.010275125504,0,73.65591397849462
15711.005442142488,0,74.633431085044
15721.000840187073,0,75.12218963831867
15731.002901315687,0,75.61094819159335
15741.007236003876,0,75.61094819159335
15752.012043476105,0,75.12218963831867
15762.01444387436,0,73.65591397849462
15772.015043735504,0,72.67839687194527
15782.009793519974,0,71.7008797653959
15792.012885570526,0,69.74584555229717
15802.011208295822,0,69.25708699902249
15812.006968021393,0,67.79081133919844
15822.008279323578,0,66.81329423264906
15832.008395433426,0,65.34701857282501
15842.004766702652,0,64.36950146627565
15852.011409521105,0,62.9032258064516
15863.00133061409,0,61.92570869990224
15873.003612995148,0,60.94819159335288
15883.007786512377,0,59.97067448680351
15893.01371884346,0,58.99315738025415
15903.018530368803,255,58.50439882697947
15913.005271196364,255,57.03812316715542
15923.00783443451,255,57.03812316715542
15933.006457328796,255,55.08308895405669
15943.008965730667,255,56.060606060606055
15953.002833843231,255,56.54936461388074
15964.001726388931,255,58.50439882697947
15974.006325244904,255,58.99315738025415
15984.010394096376,255,60.4594330400782
15994.012280225754,255,61.92570869990224
